what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1288290663972
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1288290671160
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1288290672222
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1288290678378
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1288290678785
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1288290679316
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1288290681863
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1288290682081
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordPrevious,1288290685081
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1288290696910
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1288290697113
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288290699503
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288290703456
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288290705456
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288290706472
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288290709925
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288290712113
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288290720035
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288290724800
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288290726722
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288290727925
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288290731238
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288290732285
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288290737097
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288290738331
