what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1290543525328
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290543532703
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290543621890
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290543632625
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290543635359
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290543639937
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290543642765
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290544748609
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290544752625
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290544877703
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290544889109
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290544892953
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290544900109
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290544918406
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290544918875
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290544920734
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290544956640
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290544966671
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290545057906
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1290545100343
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1290545138671
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1290545139484
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290545146640
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290545156171
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1290545161187
