what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288312245515
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288312246312
opened,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1288312246562
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1288312246609
activated,view,org.eclipse.ui.console,,org.eclipse.ui.console.ConsoleView,1288312256109
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288312257031
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288312264593
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1288312277250
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1288312279578
activated,editor,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.core.htmlsource.source,1288312279796
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1288312285328
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1288312285656
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288312286531
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288312287453
opened,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1288312287765
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1288312287781
activated,view,org.eclipse.ui.console,,org.eclipse.ui.console.ConsoleView,1288312287921
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1288312289109
activated,view,org.eclipse.ui.console,,org.eclipse.ui.console.ConsoleView,1288312290968
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1288312296203
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1288312296500
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1288312297281
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1288312297531
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288312304890
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288312311656
