what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1288224031921
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1288224031937
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288224032390
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288224080531
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288224083312
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288224166031
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288224167078
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288224168484
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1288224177625
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288224203031
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288224467796
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288224468453
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288224473234
activated,editor,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.core.htmlsource.source,1288224478953
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288224480640
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288224481828
opened,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1288224482015
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1288224482062
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288224516015
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288224914578
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288224914921
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288224918750
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288224922765
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288225093281
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288225093781
