what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323460233089
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323460238573
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323460255198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323460590338
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323460594586
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323460652635
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323460828065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323461301970
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323461310140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323461827275
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323461852154
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323462400814
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323462446929
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323467320649
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323467564169
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323467595139
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323467619176
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323467634585
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1323467651732
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1323467652213
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1323467653899
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323467654527
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1323467654750
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1323467655025
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323467656518
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1323467657091
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1323467657301
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1323467657444
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1323467657582
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1323467657758
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1323467657900
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1323467658253
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1323467658533
