what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1290741204968
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1290741206171
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1290741210375
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1290741212281
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1290741222921
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1290741235015
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290741236187
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1290741243984
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290741255718
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290741256390
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1290741256828
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290741272328
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290741277375
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1290741281687
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1290741283250
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290741316875
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290741363921
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290741374359
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290741533406
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1290741548156
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1290741554296
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1290741579546
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1290741586109
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290741700187
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290741706703
