what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1289213507546
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1289213512640
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1289213516906
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1289213518890
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1289213530125
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1289213541937
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1289213542937
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1289213588375
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1289213589718
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289213727031
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289213802875
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289213805656
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289213843468
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289213846265
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289213851171
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289213862734
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289213863453
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1289213865328
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1289213872046
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1289213938140
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1289213945812
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1289213946015
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1289213951875
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1289213952078
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289213955046
